store_id,year,products,rating
2180,2011,2,5
2180,2012,6,4
2191,2010,11,4
2191,2011,12,4
2191,2012,13,4
2192,2010,3,4
2192,2011,1,3
2192,2012,0,2
2195,2010,0,0
2195,2011,0,0
2195,2012,1,5
2200,2010,0,0
2200,2011,0,0
2200,2012,0,0
2204,2010,0,0
2204,2011,0,0
2204,2012,0,0
2209,2010,1,4
2209,2011,0,0
2209,2012,0,0
2210,2010,0,0
2210,2011,2,2
2210,2012,0,0
2213,2010,2,5
2213,2011,1,5
2213,2012,3,4
2215,2010,1,2
2215,2011,0,3
2215,2012,0,5
2221,2010,0,2
2221,2011,0,0
2221,2012,0,0
2222,2010,0,5
2222,2011,0,0
2222,2012,0,0
2226,2010,0,0
2226,2011,1,3
2226,2012,2,3
2227,2010,2,5
2227,2011,0,0
2227,2012,0,0
2235,2010,1,5
2235,2011,1,5
2235,2012,0,0
2242,2010,0,0
2242,2011,0,0
2242,2012,0,0
2248,2010,0,2
2248,2011,0,5
2248,2012,0,1
2256,2010,5,4
2256,2011,0,1
2256,2012,0,0
2258,2010,0,0
2258,2011,0,0
2258,2012,2,5
2264,2010,0,0
2264,2011,0,0
2264,2012,0,0
2271,2010,0,0
2271,2011,0,0
2271,2012,1,3
2272,2010,0,5
2272,2011,0,0
2272,2012,3,3
2275,2010,0,0
2275,2011,0,0
2275,2012,1,5
2281,2010,0,4
2281,2011,0,4
2281,2012,0,4
2283,2010,0,5
2283,2011,0,0
2283,2012,1,3
2284,2010,2,5
2284,2011,1,5
2284,2012,0,0
2288,2010,2,4
2288,2011,1,5
2288,2012,1,1
2293,2010,1,2
2293,2011,2,1
2293,2012,2,2
2307,2010,0,0
2307,2011,0,0
2307,2012,0,0
2308,2010,6,4
2308,2011,14,4
2308,2012,2,4
2311,2010,0,0
2311,2011,0,0
2311,2012,0,0
2317,2010,0,0
2317,2011,0,0
2317,2012,1,1
2323,2010,0,0
2323,2011,0,0
2323,2012,0,0
2324,2010,0,0
2324,2011,0,0
2324,2012,2,5
2333,2010,0,5
2333,2011,0,5
2333,2012,0,5
2335,2010,0,2
2335,2011,1,1
2335,2012,0,0
2339,2010,0,0
2339,2011,0,0
2339,2012,16,4
2341,2010,0,0
2341,2011,0,0
2341,2012,1,3
2342,2010,0,0
2342,2011,0,0
2342,2012,0,0
2345,2010,0,5
2345,2011,0,5
2345,2012,0,5
2356,2010,1,5
2356,2011,5,4
2356,2012,6,4
2357,2010,0,0
2357,2011,0,0
2357,2012,0,0
2358,2010,0,0
2358,2011,0,0
2358,2012,0,0
2363,2010,2,3
2363,2011,1,3
2363,2012,1,4
2365,2010,0,0
2365,2011,2,5
2365,2012,1,5
2368,2010,1,5
2368,2011,0,0
2368,2012,0,0
2371,2010,0,0
2371,2011,0,0
2371,2012,0,0
2379,2010,0,5
2379,2011,0,2
2379,2012,0,5
2386,2010,4,5
2386,2011,24,4
2386,2012,2,4
2397,2010,0,0
2397,2011,0,0
2397,2012,0,0
2409,2010,1,5
2409,2011,0,0
2409,2012,0,0
2413,2010,0,0
2413,2011,0,5
2413,2012,0,0
2418,2010,0,0
2418,2011,0,0
2418,2012,0,0
2420,2010,0,0
2420,2011,3,4
2420,2012,0,5
2425,2010,0,1
2425,2011,0,2
2425,2012,1,1
2426,2010,0,0
2426,2011,0,0
2426,2012,0,0
2431,2010,0,0
2431,2011,0,0
2431,2012,0,0
2440,2010,0,0
2440,2011,0,0
2440,2012,0,0
2446,2010,3,4
2446,2011,4,4
2446,2012,0,5
2449,2010,4,5
2449,2011,4,5
2449,2012,3,4
2454,2010,0,5
2454,2011,5,2
2454,2012,7,2
2456,2010,3,2
2456,2011,3,4
2456,2012,2,4
2468,2010,0,0
2468,2011,0,0
2468,2012,0,1
2486,2010,1,5
2486,2011,2,2
2486,2012,1,1
2496,2010,0,0
2496,2011,1,5
2496,2012,2,4
2498,2010,0,0
2498,2011,0,0
2498,2012,0,0
2500,2010,0,0
2500,2011,0,0
2500,2012,1,3
2506,2010,0,0
2506,2011,0,0
2506,2012,0,0
2507,2010,0,0
2507,2011,0,0
2507,2012,0,0
2510,2010,0,0
2510,2011,2,1
2510,2012,1,2
2513,2010,4,4
2513,2011,1,5
2513,2012,8,4
2517,2010,0,4
2517,2011,0,3
2517,2012,0,5
2519,2010,3,5
2519,2011,6,4
2519,2012,2,4
2527,2010,0,0
2527,2011,0,0
2527,2012,0,0
2536,2010,0,0
2536,2011,1,4
2536,2012,0,1
2541,2010,0,5
2541,2011,0,0
2541,2012,0,0
2558,2010,3,4
2558,2011,2,4
2558,2012,3,3
2561,2010,0,0
2561,2011,0,0
2561,2012,0,0
2565,2010,1,5
2565,2011,0,0
2565,2012,0,0
2569,2010,0,0
2569,2011,4,4
2569,2012,3,4
2571,2010,1,1
2571,2011,0,0
2571,2012,0,5
2581,2010,0,0
2581,2011,1,5
2581,2012,0,0
2587,2010,2,5
2587,2011,1,5
2587,2012,0,0
2596,2010,4,4
2596,2011,7,4
2596,2012,5,3
2603,2010,0,0
2603,2011,0,0
2603,2012,3,5
2608,2010,0,4
2608,2011,0,5
2608,2012,0,5
2610,2010,0,0
2610,2011,5,4
2610,2012,7,4
2615,2010,0,0
2615,2011,2,4
2615,2012,19,4
2618,2010,0,0
2618,2011,1,5
2618,2012,0,0
2624,2010,1,3
2624,2011,3,3
2624,2012,3,1
2625,2010,4,5
2625,2011,1,5
2625,2012,0,0
2629,2010,0,0
2629,2011,3,4
2629,2012,1,1
2631,2010,0,0
2631,2011,0,0
2631,2012,0,0
2649,2010,0,0
2649,2011,3,5
2649,2012,1,5
2650,2010,0,0
2650,2011,0,0
2650,2012,0,0
2652,2010,0,4
2652,2011,1,4
2652,2012,0,3
2662,2010,0,0
2662,2011,0,0
2662,2012,1,5
2668,2010,1,5
2668,2011,0,3
2668,2012,1,2
2669,2010,0,0
2669,2011,0,0
2669,2012,1,5
2670,2010,0,0
2670,2011,6,4
2670,2012,0,4
2671,2010,0,0
2671,2011,1,5
2671,2012,1,5
2675,2010,0,0
2675,2011,0,1
2675,2012,0,1
2681,2010,2,5
2681,2011,0,0
2681,2012,0,0
2684,2010,0,0
2684,2011,0,0
2684,2012,0,0
2685,2010,9,4
2685,2011,2,3
2685,2012,10,4
2686,2010,2,5
2686,2011,1,4
2686,2012,0,4
2690,2010,0,0
2690,2011,0,0
2690,2012,0,0
2699,2010,0,0
2699,2011,1,5
2699,2012,3,3
2700,2010,1,5
2700,2011,0,0
2700,2012,0,0
2702,2010,1,3
2702,2011,2,3
2702,2012,0,4
2704,2010,1,5
2704,2011,3,5
2704,2012,0,0
2709,2010,2,4
2709,2011,1,1
2709,2012,1,1
2711,2010,0,5
2711,2011,11,3
2711,2012,3,4
2712,2010,0,0
2712,2011,0,0
2712,2012,1,3
2714,2010,0,0
2714,2011,0,0
2714,2012,0,0
2715,2010,1,4
2715,2011,0,0
2715,2012,0,0
2722,2010,0,0
2722,2011,1,1
2722,2012,0,0
2729,2010,5,4
2729,2011,15,4
2729,2012,6,3
2737,2010,0,0
2737,2011,0,0
2737,2012,0,0
2740,2010,1,5
2740,2011,0,5
2740,2012,1,5
2744,2010,0,0
2744,2011,0,0
2744,2012,0,0
2745,2010,0,0
2745,2011,0,0
2745,2012,0,0
2748,2010,1,5
2748,2011,3,5
2748,2012,0,5
2755,2010,0,0
2755,2011,0,0
2755,2012,0,0
2757,2010,4,4
2757,2011,5,4
2757,2012,5,3
2758,2010,0,0
2758,2011,0,0
2758,2012,0,0
2760,2010,0,3
2760,2011,0,5
2760,2012,0,0
2764,2010,0,0
2764,2011,0,0
2764,2012,0,0
2781,2010,0,4
2781,2011,0,0
2781,2012,0,0
2782,2010,0,0
2782,2011,0,0
2782,2012,0,0
2784,2010,6,4
2784,2011,1,5
2784,2012,4,3
2787,2010,0,0
2787,2011,0,0
2787,2012,0,0
2792,2010,0,0
2792,2011,1,5
2792,2012,0,0
2793,2010,0,1
2793,2011,1,1
2793,2012,0,0
2801,2010,1,5
2801,2011,0,0
2801,2012,0,5
2804,2010,0,0
2804,2011,0,0
2804,2012,0,0
2805,2010,0,0
2805,2011,1,1
2805,2012,0,0
2812,2010,1,3
2812,2011,1,5
2812,2012,1,1
2815,2010,0,0
2815,2011,1,5
2815,2012,0,3
2822,2010,1,5
2822,2011,0,5
2822,2012,0,0
2826,2010,27,4
2826,2011,50,4
2826,2012,20,4
2827,2010,1,3
2827,2011,0,4
2827,2012,0,0
2828,2010,0,0
2828,2011,0,0
2828,2012,0,0
2830,2010,1,5
2830,2011,1,5
2830,2012,1,5
2831,2010,0,0
2831,2011,0,0
2831,2012,0,0
2836,2010,3,3
2836,2011,0,5
2836,2012,0,5
2840,2010,0,0
2840,2011,3,4
2840,2012,2,4
2846,2010,0,0
2846,2011,0,0
2846,2012,2,5
2855,2010,2,4
2855,2011,6,3
2855,2012,1,4
2856,2010,0,5
2856,2011,0,5
2856,2012,0,3
2858,2010,2,5
2858,2011,1,4
2858,2012,0,3
2865,2010,0,4
2865,2011,1,2
2865,2012,3,3
2869,2010,0,0
2869,2011,0,0
2869,2012,1,5
2870,2010,1,4
2870,2011,1,4
2870,2012,0,0
2880,2010,0,0
2880,2011,1,3
2880,2012,9,4
2887,2010,0,4
2887,2011,1,4
2887,2012,0,4
2890,2010,1,4
2890,2011,2,5
2890,2012,0,4
2903,2010,1,5
2903,2011,6,4
2903,2012,6,4
2905,2010,0,4
2905,2011,1,4
2905,2012,0,4
2914,2010,3,4
2914,2011,20,4
2914,2012,6,4
2917,2010,5,3
2917,2011,6,2
2917,2012,3,4
2918,2010,0,0
2918,2011,0,0
2918,2012,0,0
2936,2010,0,0
2936,2011,2,3
2936,2012,2,4
2946,2010,0,3
2946,2011,0,4
2946,2012,0,3
2956,2010,1,3
2956,2011,1,4
2956,2012,1,1
2960,2010,0,0
2960,2011,0,0
2960,2012,1,1
2967,2010,4,4
2967,2011,4,3
2967,2012,2,4
2968,2010,7,3
2968,2011,5,5
2968,2012,1,3
2973,2010,1,5
2973,2011,0,0
2973,2012,0,0
2975,2010,0,0
2975,2011,0,0
2975,2012,0,0
2982,2010,1,5
2982,2011,0,5
2982,2012,0,0
2986,2010,0,0
2986,2011,0,5
2986,2012,2,2
2987,2010,0,0
2987,2011,1,5
2987,2012,15,4
2992,2010,0,0
2992,2011,1,5
2992,2012,0,0
2999,2010,1,5
2999,2011,0,0
2999,2012,1,5
3001,2010,2,4
3001,2011,1,4
3001,2012,0,5
3002,2010,1,5
3002,2011,0,0
3002,2012,1,5
3009,2010,0,4
3009,2011,1,4
3009,2012,1,5
3011,2010,1,3
3011,2011,0,5
3011,2012,0,3
3013,2010,1,4
3013,2011,0,4
3013,2012,0,4
3022,2010,1,3
3022,2011,0,0
3022,2012,1,4
3024,2010,0,0
3024,2011,0,0
3024,2012,1,5
3025,2010,0,0
3025,2011,0,0
3025,2012,1,4
3029,2010,0,0
3029,2011,0,0
3029,2012,0,0
3030,2010,3,4
3030,2011,1,1
3030,2012,31,4
3032,2010,0,0
3032,2011,1,2
3032,2012,0,0
3035,2010,0,0
3035,2011,0,0
3035,2012,4,4
3042,2010,1,5
3042,2011,0,5
3042,2012,1,5
3043,2010,0,0
3043,2011,0,0
3043,2012,8,4
3045,2010,0,0
3045,2011,0,0
3045,2012,1,5
3046,2010,1,4
3046,2011,0,2
3046,2012,0,0
3048,2010,1,5
3048,2011,0,0
3048,2012,1,1
3052,2010,0,0
3052,2011,0,0
3052,2012,1,3
3056,2010,0,0
3056,2011,0,0
3056,2012,0,0
3058,2010,0,0
3058,2011,0,0
3058,2012,1,5
3063,2010,2,5
3063,2011,6,4
3063,2012,2,3
3068,2010,1,3
3068,2011,5,4
3068,2012,1,1
3073,2010,0,0
3073,2011,0,0
3073,2012,0,0
3074,2010,0,0
3074,2011,1,4
3074,2012,1,5
3075,2010,0,0
3075,2011,1,5
3075,2012,0,0
3087,2010,0,0
3087,2011,0,0
3087,2012,1,5
3089,2010,0,0
3089,2011,0,0
3089,2012,1,5
3090,2010,0,0
3090,2011,1,5
3090,2012,0,0
3094,2010,0,0
3094,2011,0,0
3094,2012,0,1
3108,2010,0,4
3108,2011,0,4
3108,2012,0,4
3111,2010,2,4
3111,2011,0,4
3111,2012,2,4
3112,2010,0,5
3112,2011,1,1
3112,2012,0,0
3121,2010,1,1
3121,2011,0,0
3121,2012,0,0
3122,2010,5,5
3122,2011,4,5
3122,2012,2,4
3130,2010,0,0
3130,2011,6,4
3130,2012,0,5
3143,2010,1,5
3143,2011,0,0
3143,2012,0,0
3152,2010,0,0
3152,2011,16,4
3152,2012,5,5
3164,2010,0,5
3164,2011,0,0
3164,2012,0,0
3168,2010,0,0
3168,2011,0,0
3168,2012,0,0
3171,2010,1,4
3171,2011,0,5
3171,2012,1,4
3183,2010,0,0
3183,2011,0,0
3183,2012,2,1
3184,2010,1,5
3184,2011,0,0
3184,2012,1,5
3191,2010,0,4
3191,2011,0,0
3191,2012,0,0
3193,2010,0,5
3193,2011,1,5
3193,2012,1,3
3195,2010,1,5
3195,2011,0,5
3195,2012,0,4
3199,2010,1,5
3199,2011,0,0
3199,2012,0,1
3200,2010,0,0
3200,2011,2,1
3200,2012,1,1
3201,2010,0,0
3201,2011,1,4
3201,2012,1,5
3204,2010,2,3
3204,2011,0,0
3204,2012,0,0
3207,2010,6,5
3207,2011,17,4
3207,2012,21,4
3209,2010,1,4
3209,2011,2,3
3209,2012,3,5
3213,2010,0,4
3213,2011,0,5
3213,2012,8,3
3219,2010,1,5
3219,2011,0,4
3219,2012,0,5
3224,2010,1,5
3224,2011,0,3
3224,2012,7,3
3229,2010,0,4
3229,2011,1,4
3229,2012,0,0
3233,2010,11,4
3233,2011,5,3
3233,2012,3,4
3251,2010,0,0
3251,2011,0,0
3251,2012,0,0
3254,2010,1,5
3254,2011,1,5
3254,2012,0,0
3262,2010,1,1
3262,2011,2,2
3262,2012,0,0
3264,2010,0,0
3264,2011,0,0
3264,2012,0,0
3265,2010,0,0
3265,2011,5,4
3265,2012,7,3
3275,2010,0,5
3275,2011,1,2
3275,2012,0,5
3277,2010,1,4
3277,2011,0,0
3277,2012,2,4
3278,2010,0,0
3278,2011,0,0
3278,2012,2,5
3281,2010,16,4
3281,2011,24,4
3281,2012,43,4
3282,2010,0,0
3282,2011,0,0
3282,2012,0,0
3290,2010,1,1
3290,2011,1,3
3290,2012,2,1
3296,2010,0,0
3296,2011,1,4
3296,2012,2,3
3298,2010,6,4
3298,2011,9,4
3298,2012,1,5
3308,2010,1,3
3308,2011,0,0
3308,2012,0,0
3310,2010,5,4
3310,2011,13,4
3310,2012,3,1
3314,2010,0,0
3314,2011,0,0
3314,2012,1,2
3315,2010,0,4
3315,2011,0,4
3315,2012,0,2
3319,2010,0,0
3319,2011,1,1
3319,2012,3,3
3324,2010,0,0
3324,2011,0,1
3324,2012,0,0
3330,2010,0,0
3330,2011,0,0
3330,2012,1,5
3331,2010,1,5
3331,2011,0,0
3331,2012,1,5
3338,2010,0,0
3338,2011,1,2
3338,2012,0,0
3343,2010,1,5
3343,2011,1,1
3343,2012,0,0
3354,2010,0,0
3354,2011,0,0
3354,2012,0,0
3360,2010,2,5
3360,2011,0,0
3360,2012,0,5
3365,2010,0,0
3365,2011,0,0
3365,2012,0,0
3375,2010,1,5
3375,2011,3,4
3375,2012,2,5
3377,2010,0,0
3377,2011,2,1
3377,2012,0,0
3379,2010,0,4
3379,2011,1,5
3379,2012,2,4
3382,2010,0,5
3382,2011,0,0
3382,2012,0,0
3393,2010,0,0
3393,2011,0,0
3393,2012,0,0
3395,2010,0,0
3395,2011,0,0
3395,2012,0,0
3396,2010,0,5
3396,2011,1,4
3396,2012,0,1
3397,2010,0,0
3397,2011,1,5
3397,2012,0,0
3400,2010,1,4
3400,2011,0,0
3400,2012,0,0
3406,2010,1,4
3406,2011,2,4
3406,2012,0,2
3408,2010,0,0
3408,2011,1,1
3408,2012,0,0
3414,2010,0,0
3414,2011,2,5
3414,2012,5,5
3421,2010,0,5
3421,2011,0,0
3421,2012,1,1
3423,2010,1,4
3423,2011,0,0
3423,2012,0,0
3425,2010,0,0
3425,2011,0,0
3425,2012,0,0
3426,2010,0,0
3426,2011,1,5
3426,2012,0,0
3428,2010,11,4
3428,2011,36,4
3428,2012,46,4
3441,2010,0,0
3441,2011,0,0
3441,2012,1,1
3450,2010,0,0
3450,2011,0,0
3450,2012,0,0
3452,2010,0,0
3452,2011,0,0
3452,2012,1,5
3455,2010,4,4
3455,2011,13,4
3455,2012,17,4
3456,2010,0,0
3456,2011,0,0
3456,2012,0,0
3460,2010,0,0
3460,2011,0,0
3460,2012,2,5
3461,2010,0,0
3461,2011,1,1
3461,2012,1,1
3464,2010,0,0
3464,2011,0,0
3464,2012,0,0
3467,2010,0,0
3467,2011,0,0
3467,2012,1,2
3471,2010,3,5
3471,2011,0,5
3471,2012,0,4
3478,2010,0,0
3478,2011,0,0
3478,2012,2,3
3482,2010,0,0
3482,2011,1,5
3482,2012,1,1
3483,2010,1,5
3483,2011,0,1
3483,2012,0,0
3491,2010,0,0
3491,2011,0,0
3491,2012,0,0
3496,2010,0,0
3496,2011,1,5
3496,2012,0,0
3498,2010,1,5
3498,2011,1,5
3498,2012,0,3
3503,2010,0,4
3503,2011,0,3
3503,2012,0,0
3505,2010,0,0
3505,2011,0,0
3505,2012,0,0
3507,2010,1,5
3507,2011,1,4
3507,2012,1,5
3517,2010,1,5
3517,2011,0,0
3517,2012,0,0
3521,2010,0,0
3521,2011,0,0
3521,2012,1,5
3523,2010,3,5
3523,2011,3,4
3523,2012,3,3
3531,2010,3,4
3531,2011,3,4
3531,2012,1,4
3532,2010,1,5
3532,2011,6,4
3532,2012,2,5
3548,2010,0,0
3548,2011,0,0
3548,2012,0,0
3550,2010,0,0
3550,2011,0,2
3550,2012,0,0
3551,2010,1,5
3551,2011,0,0
3551,2012,0,0
3554,2010,0,0
3554,2011,0,0
3554,2012,0,0
3558,2010,1,4
3558,2011,3,4
3558,2012,3,4
3576,2010,0,0
3576,2011,0,3
3576,2012,2,2
3577,2010,1,5
3577,2011,0,0
3577,2012,0,0
3578,2010,0,0
3578,2011,0,0
3578,2012,0,0
3593,2010,0,0
3593,2011,0,0
3593,2012,0,0
3598,2010,2,1
3598,2011,0,0
3598,2012,0,1
3600,2010,0,1
3600,2011,0,4
3600,2012,0,4
3602,2010,0,0
3602,2011,0,0
3602,2012,0,0
3615,2010,2,5
3615,2011,0,5
3615,2012,0,5
3630,2010,1,5
3630,2011,1,5
3630,2012,0,5
3647,2010,0,0
3647,2011,1,5
3647,2012,0,0
3655,2010,0,0
3655,2011,0,0
3655,2012,0,1
3658,2010,5,4
3658,2011,1,3
3658,2012,0,3
3660,2010,1,3
3660,2011,3,5
3660,2012,0,0
3661,2010,0,0
3661,2011,0,0
3661,2012,0,0
3662,2010,10,3
3662,2011,5,4
3662,2012,8,4
3663,2010,1,5
3663,2011,4,2
3663,2012,1,1
3665,2010,0,0
3665,2011,0,0
3665,2012,1,3
3670,2010,0,0
3670,2011,1,1
3670,2012,1,4
3677,2010,1,0
3677,2011,0,0
3677,2012,0,0
3680,2010,0,0
3680,2011,3,5
3680,2012,2,4
3681,2010,0,0
3681,2011,1,4
3681,2012,1,1
3686,2010,0,5
3686,2011,0,0
3686,2012,0,0
3687,2010,0,0
3687,2011,1,2
3687,2012,0,0
3690,2010,0,0
3690,2011,0,0
3690,2012,1,5
3694,2010,0,0
3694,2011,0,0
3694,2012,0,0
3699,2010,0,0
3699,2011,2,5
3699,2012,1,4
3701,2010,7,4
3701,2011,4,3
3701,2012,0,5
3709,2010,3,5
3709,2011,0,4
3709,2012,1,4
3721,2010,0,0
3721,2011,0,0
3721,2012,0,0
3723,2010,1,4
3723,2011,1,1
3723,2012,1,5
3727,2010,0,0
3727,2011,4,5
3727,2012,3,5
3731,2010,1,3
3731,2011,2,4
3731,2012,0,4
3736,2010,0,0
3736,2011,1,5
3736,2012,1,3
3745,2010,1,5
3745,2011,0,4
3745,2012,0,0
3746,2010,0,0
3746,2011,2,4
3746,2012,1,5
3751,2010,0,0
3751,2011,0,0
3751,2012,0,0
3757,2010,0,0
3757,2011,0,0
3757,2012,0,0
3758,2010,2,4
3758,2011,1,3
3758,2012,7,5
3762,2010,0,5
3762,2011,0,0
3762,2012,0,0
3768,2010,1,5
3768,2011,0,0
3768,2012,0,0
3776,2010,1,2
3776,2011,0,2
3776,2012,0,4
3780,2010,1,5
3780,2011,2,5
3780,2012,0,0
3783,2010,0,0
3783,2011,0,0
3783,2012,0,4
3786,2010,3,3
3786,2011,4,4
3786,2012,1,1
3788,2010,0,0
3788,2011,2,4
3788,2012,3,4
3793,2010,0,3
3793,2011,0,1
3793,2012,0,0
3796,2010,1,5
3796,2011,0,0
3796,2012,0,0
3801,2010,0,0
3801,2011,0,0
3801,2012,0,0
3810,2010,0,0
3810,2011,0,0
3810,2012,6,5
3815,2010,0,0
3815,2011,0,0
3815,2012,0,0
3816,2010,1,1
3816,2011,0,5
3816,2012,0,1
3820,2010,0,0
3820,2011,0,0
3820,2012,1,4
3832,2010,2,5
3832,2011,0,0
3832,2012,1,4
3834,2010,0,0
3834,2011,0,0
3834,2012,0,0
3835,2010,3,2
3835,2011,3,2
3835,2012,0,1
3842,2010,0,0
3842,2011,0,0
3842,2012,0,3
3845,2010,1,1
3845,2011,2,2
3845,2012,0,2
3850,2010,1,5
3850,2011,0,0
3850,2012,0,0
3855,2010,1,5
3855,2011,0,0
3855,2012,0,5
3857,2010,1,5
3857,2011,0,0
3857,2012,0,0
3862,2010,0,3
3862,2011,1,4
3862,2012,0,4
3868,2010,0,0
3868,2011,0,0
3868,2012,0,0
3870,2010,1,4
3870,2011,6,4
3870,2012,0,1
3873,2010,0,0
3873,2011,0,0
3873,2012,0,0
3878,2010,0,0
3878,2011,0,0
3878,2012,0,0
3882,2010,0,0
3882,2011,0,0
3882,2012,0,0
3885,2010,0,0
3885,2011,1,5
3885,2012,0,0
3893,2010,6,2
3893,2011,13,3
3893,2012,10,1
3896,2010,0,0
3896,2011,1,5
3896,2012,0,0
3897,2010,1,5
3897,2011,1,1
3897,2012,0,1
3903,2010,0,0
3903,2011,0,0
3903,2012,5,4
3906,2010,1,5
3906,2011,3,5
3906,2012,1,5
3909,2010,1,5
3909,2011,0,3
3909,2012,0,3
3916,2010,0,0
3916,2011,0,0
3916,2012,1,2
3918,2010,0,0
3918,2011,2,3
3918,2012,3,2
3925,2010,0,5
3925,2011,1,5
3925,2012,2,2
3926,2010,2,3
3926,2011,1,3
3926,2012,0,2
3931,2010,2,4
3931,2011,0,5
3931,2012,0,0
3938,2010,0,5
3938,2011,0,1
3938,2012,0,0
3941,2010,0,0
3941,2011,1,5
3941,2012,0,0
3942,2010,0,0
3942,2011,1,5
3942,2012,0,0
3943,2010,2,3
3943,2011,0,5
3943,2012,2,4
3949,2010,2,5
3949,2011,1,4
3949,2012,1,1
3955,2010,0,0
3955,2011,0,0
3955,2012,0,0
3956,2010,8,4
3956,2011,3,5
3956,2012,6,4
3965,2010,0,5
3965,2011,0,0
3965,2012,20,5
3966,2010,0,0
3966,2011,1,1
3966,2012,0,0
3968,2010,0,0
3968,2011,0,0
3968,2012,0,0
3977,2010,0,0
3977,2011,1,3
3977,2012,1,3
3980,2010,0,1
3980,2011,0,0
3980,2012,0,5
3985,2010,0,0
3985,2011,0,0
3985,2012,1,1
3988,2010,0,0
3988,2011,0,0
3988,2012,1,5
3993,2010,0,0
3993,2011,0,0
3993,2012,1,5
3998,2010,0,0
3998,2011,0,0
3998,2012,0,0
3999,2010,0,0
3999,2011,0,0
3999,2012,0,0
4000,2010,0,0
4000,2011,0,0
4000,2012,0,0
4001,2010,0,0
4001,2011,0,5
4001,2012,2,5
4004,2010,1,1
4004,2011,0,0
4004,2012,0,0
4007,2010,0,0
4007,2011,0,0
4007,2012,0,0
4010,2010,0,0
4010,2011,0,4
4010,2012,0,0
4022,2010,0,0
4022,2011,0,0
4022,2012,1,5
4025,2010,12,4
4025,2011,21,4
4025,2012,13,4
4027,2010,0,0
4027,2011,0,0
4027,2012,0,0
4039,2010,2,3
4039,2011,0,5
4039,2012,0,0
4051,2010,0,0
4051,2011,1,1
4051,2012,0,0
4064,2010,0,2
4064,2011,0,1
4064,2012,0,0
4068,2010,2,3
4068,2011,0,3
4068,2012,0,3
4069,2010,0,0
4069,2011,0,5
4069,2012,0,0
4072,2010,1,5
4072,2011,4,5
4072,2012,4,5
4075,2010,1,5
4075,2011,2,5
4075,2012,0,5
4077,2010,0,0
4077,2011,0,0
4077,2012,1,5
4090,2010,0,4
4090,2011,2,3
4090,2012,0,3
4092,2010,0,0
4092,2011,1,5
4092,2012,0,0
4095,2010,1,2
4095,2011,1,5
4095,2012,0,0
4104,2010,2,4
4104,2011,0,0
4104,2012,1,3
4107,2010,0,0
4107,2011,1,5
4107,2012,0,1
4117,2010,4,5
4117,2011,4,3
4117,2012,3,5
4121,2010,0,0
4121,2011,0,0
4121,2012,0,0
4124,2010,0,0
4124,2011,0,0
4124,2012,0,0
4143,2010,0,0
4143,2011,0,0
4143,2012,1,2
4153,2010,0,5
4153,2011,0,0
4153,2012,0,0
4165,2010,0,0
4165,2011,1,1
4165,2012,0,0
4166,2010,0,0
4166,2011,0,0
4166,2012,0,0
4171,2010,4,4
4171,2011,12,4
4171,2012,8,4
4172,2010,3,4
4172,2011,1,4
4172,2012,0,0
4176,2010,0,0
4176,2011,0,0
4176,2012,1,2
4186,2010,0,0
4186,2011,0,0
4186,2012,0,0
4189,2010,0,0
4189,2011,0,0
4189,2012,0,5
4203,2010,0,0
4203,2011,0,0
4203,2012,1,5
4210,2010,0,0
4210,2011,0,0
4210,2012,1,4
4217,2010,0,0
4217,2011,0,0
4217,2012,0,0
4221,2010,8,4
4221,2011,4,4
4221,2012,10,4
4228,2010,0,0
4228,2011,0,0
4228,2012,0,0
4229,2010,2,4
4229,2011,27,4
4229,2012,35,4
4230,2010,0,0
4230,2011,7,4
4230,2012,3,4
4236,2010,2,5
4236,2011,2,4
4236,2012,1,5
4239,2010,0,0
4239,2011,0,0
4239,2012,6,3
4243,2010,0,5
4243,2011,2,4
4243,2012,2,4
4244,2010,1,4
4244,2011,1,5
4244,2012,1,5
4250,2010,0,0
4250,2011,0,0
4250,2012,0,0
4252,2010,0,0
4252,2011,0,0
4252,2012,0,0
4253,2010,0,5
4253,2011,0,3
4253,2012,0,4
4255,2010,0,0
4255,2011,0,0
4255,2012,0,0
4262,2010,1,3
4262,2011,0,0
4262,2012,0,0
4267,2010,0,0
4267,2011,0,0
4267,2012,0,0
4274,2010,0,0
4274,2011,0,0
4274,2012,0,0
4276,2010,0,0
4276,2011,0,0
4276,2012,0,0
4283,2010,8,4
4283,2011,8,5
4283,2012,8,3
4287,2010,1,5
4287,2011,0,2
4287,2012,0,1
4292,2010,0,0
4292,2011,0,0
4292,2012,0,0
4302,2010,1,4
4302,2011,0,4
4302,2012,0,3
4303,2010,0,0
4303,2011,0,0
4303,2012,0,0
4305,2010,1,5
4305,2011,0,0
4305,2012,0,0
4310,2010,0,0
4310,2011,2,5
4310,2012,0,5
4311,2010,0,5
4311,2011,1,5
4311,2012,1,5
4312,2010,0,0
4312,2011,0,0
4312,2012,1,1
4331,2010,0,0
4331,2011,1,1
4331,2012,2,2
4334,2010,0,0
4334,2011,9,3
4334,2012,4,1
4339,2010,1,5
4339,2011,6,4
4339,2012,5,3
4343,2010,1,4
4343,2011,1,4
4343,2012,1,5
4353,2010,0,0
4353,2011,0,0
4353,2012,0,0
4369,2010,0,0
4369,2011,4,2
4369,2012,1,5
4372,2010,0,5
4372,2011,0,3
4372,2012,3,4
4376,2010,2,3
